keyword,text,Sentiment
armageddon,it was pitch black at am in mallacoota as more than  people fled australianfires seeking shelter on the b ,fear
armageddon,i saw trump riding a golden horse alongside jesus during armageddon is she snorting looking for attention or shes an,joy
armageddon,that cant be true jesus usually rides a harley to armageddon picknicks ,anger
armageddon,getter robo armageddon  ,sadness
armageddon,white i saw trump riding golden horse alongside jesus during armageddon  the business standard news ,sadness
armageddon,rt thanks,joy
armageddon,i grew up with the s ryouma and i love him so much i also love armageddon ryouma but new getter ryouma ,sadness
armageddon,have you ever thought about making another spawn game like spawn armageddon back in the days,joy
armageddon,glad that we are going to make domestic flights cheaper for everyone increasing the amount of co in the air and s ,joy
armageddon,some say well see armageddon soon i certainly hope we will i sure could use a vacation from this stupid shit,sadness
armageddon,music dj joenel  armageddon ft ajebo hustlers dr barz amp dan dizzy ,anger
armageddon,chose one or all  bush  was cheneys puppet trump is pences and putins and pompeos and they ,anger
armageddon,white i saw trump riding golden horse alongside jesus during armageddon ,joy
armageddon,when the few hold the most wealth power and privilege due to the defective money system that humani ,sadness
armageddon,the only reason that jesus would be riding along side of trump would be to show him the gates of hell w ,fear
armageddon,sounds strikingly similar to the worms armageddon cd,fear
armageddon,this chick clearly needs glasses because i saw a golden horses ass walking with jesus into armageddon,joy
army,the story that caught my eye the davinder singh saga gets curiouser and curiouser the deep state has much to answ,anger
army,army challenge name  bts songs from the top of your head separately  dont forget to reply using boywithl,joy
army,army privilege is being able to call an album that sold m copies a flop and i think thats beautiful,joy
army,batch  of donations army the second batch of donations was already given to the philippine red cross we are very ha,anger
army,today pak army soldiers will b thanking to indian armyif the indian army did not carry out deadly strikes in neelum valle,anger
army,i cant even imagine the chaos on army twitter if a bts member announced suddenly hes getting married,joy
army,army im tired of being  also army waiting for pm kst we will get something later we are sure of it  btsarmy b,fear
army, army challenge  can we do this  retweets  replies i vote btsarmy for bestfanarmy at the iheartaward,anger
army,weverse official bts  suga   army zip bts cinema  interview amp gallery about perfect man actor  suga ,joy
army,weverse official a special gift for army from bts jimin ,joy
army,as if jama masjid is in pak judge rebukes cops in bhim army case  ndtvnewsbeeps bhimarmy ,sadness
army,people in the army kill people everyday and then get sent home no jail time,fear
army,if you get this your army card is premium ,anger
army,over  replies in  minutes army youre on  boywithluv bestmusicvideo iheartawards,anger
army,max talks about being a fan of amp jungkook singing his song mentions army sending flowers ,sadness
army,weverse official bts  v  army zip bts cinema movie poster a neonoir filled with unexpected plot twists and shocki,joy
army, iheartradio music awards rt best fan army btsarmy bestfanarmy iheartawards,anger
army,taehyung army zip photo drop later tangenaaaaa ughhhh ,anger
army,forced to develop locally made missiles fired from apache helicopters after obama halted sales to israel in  israels,fear
army,remember when an army used google translate to ask are you excited to go to korea but it messed up and said are you horn,joy
army,jhopes chicken noodle soup feat becky g mv has passed  million views iheartsawards bestfanarmy,joy
army,so army zip drops then connect bts and then run damn,anger
army,my new brother suga ,anger
army,yall remember this army who had a room full of bts universe theories ,surprise
army,i just want to remind you all that i still think about the army who made this saying that this is how jungkook will meet,sadness
army,v on weverse army  everyone please help philippines armys   v  my heart ache for that nowadays hope nobody will be,anger
army,im the one who wrote this post on weverse im glad that many armys are able to see so that they have awareness as to wh,anger
army,army ids two paratroopers killed by roadside bomb in afghanistan   ,fear
army,what is shazam why is it important if youre a ph army feel free to dm us if you have other questions  teamw,joy
army,avalanches hit army amp bsf posts  jawans rescued but  jawan is still missing bad weather hampers rescue operations ,sadness
army,weverse official a special gift for army from bts suga ,joy
army,taehyungs army zip photos in one hour dunno if ill survive,fear
army,video a groom from the philippines danced to a medley of songs with his friends on his wedding for his new br,sadness
army,remember when yoongi replied to an army in english  why did i just read it in his tiny english voice too im devastate,joy
army,army what year did bighit acquire you,anger
army,army detectives found out that bighit created a website for connectbts but it is not yet confimed the link to the webs,anger
