,Unnamed: 0,keyword,text,Sentiment
329,339.0,apocalypse,veganuary is here  have you tried one of our v burgers todays pick falafel burger with lettuce pickled sla ,
330,340.0,apocalypse,francis ford coppola and dennis hopper on the set of apocalypse now ,
331,341.0,apocalypse,lately ive been thinking again about what  miriam rose ungunmerr baumann and gerard manley hopkins tell,
332,342.0,apocalypse,common sense on twitter is this the first sign of the apocalypse  you look great,
333,343.0,apocalypse,images bibliques  apocalypse  lechrist leseigneur autorit jsuschrist dieu lardemption ,
334,344.0,apocalypse,the jam  setting sons carter usm   something jimmy page  outrider nirvana  nevermind guns n roses  appetite ,
335,345.0,apocalypse, pandmieapocalypse now soupir ,
336,346.0,apocalypse,chodzi ci o apocalypse,
337,347.0,apocalypse,i am the prophesied jesus savior prophesies say about signs of the time of apocalypse like now when i am th ,
338,348.0,apocalypse,apocalypse chic,
339,349.0,apocalypse,join and his chums this month for an improvised apocalypse movie how would you like to see the world e ,
340,350.0,apocalypse,important notice the global warming apocalypse scheduled for  has been postponed memes politics ,
341,351.0,apocalypse,texsch literally caused the apocalypse and thats invalid o,
342,352.0,apocalypse,marcelito pomoy  nakaka proud ,
343,353.0,apocalypse,inbefore xenobota cause the apocalypse ,
344,354.0,apocalypse,i am going to his place when the zombie apocalypse happens,
345,355.0,apocalypse,damn i finally dreamt of a real apocalypse and it wasnt a short dream only in half of my dream i came to the rea ,
346,356.0,apocalypse, this is a thrilling and amusing read british fantasy society game changers of the apocalypse author mark kirkb,
347,357.0,apocalypse,i just survived the london rush hour tube ride which is basically like surviving the zombie apocalypse but what ,
348,358.0,apocalypse, on  gta  zombie apocalypse mod   survival gta  mods ,
349,359.0,apocalypse, on  gta  zombie apocalypse mod   beginning of the end gta  mods ,
350,360.0,apocalypse, on  what to wear in a zombie apocalypse zombie survival guide ,
351,361.0,apocalypse,day  postapocalyptic lance really wants to share everything with his best buddy but the apocalypse means hard time,
352,362.0,apocalypse,remember you said that we created god in our image i think this here is us creating the often biblical apocalypse,
353,363.0,apocalypse,apocalypse  deathknight worldofwarcraft ,
354,364.0,apocalypse,greta thunberg please no phjotos i dont want to be fjamous i just want my save my small windmill town frjom climjate apo,
355,365.0,armageddon,its armageddon for wheelie bins,
356,366.0,armageddon,arm in armageddon part i freezing,
357,367.0,armageddon,i am so disgusted that i have no words there is a very good reason we have the separation of church and state and this pro,
358,368.0,armageddon,new music dj joenel feat ajebo hustlers dr barz amp dan dizzy  armageddon  ,
359,370.0,armageddon,white i saw trump riding golden horse alongside jesus during armageddon i dont claim to be an expert on jesus but t,
360,371.0,armageddon,it was pitch black at am in mallacoota as more than  people fled australianfires seeking shelter on the beac,
361,372.0,armageddon,this kind of insanity is why theres separation of church amp state i have no words for this level of craziness this proves,
362,373.0,armageddon,it was pitch black at am in mallacoota as more than  people fled australianfires seeking shelter on the b ,
363,374.0,armageddon,i saw trump riding a golden horse alongside jesus during armageddon is she snorting looking for attention or shes an,
364,375.0,armageddon,that cant be true jesus usually rides a harley to armageddon picknicks ,
365,376.0,armageddon,getter robo armageddon  ,
366,377.0,armageddon,white i saw trump riding golden horse alongside jesus during armageddon  the business standard news ,
367,378.0,armageddon,rt thanks,
368,379.0,armageddon,i grew up with the s ryouma and i love him so much i also love armageddon ryouma but new getter ryouma ,
369,380.0,armageddon,have you ever thought about making another spawn game like spawn armageddon back in the days,
370,381.0,armageddon,glad that we are going to make domestic flights cheaper for everyone increasing the amount of co in the air and s ,
371,382.0,armageddon,some say well see armageddon soon i certainly hope we will i sure could use a vacation from this stupid shit,
372,383.0,armageddon,music dj joenel  armageddon ft ajebo hustlers dr barz amp dan dizzy ,
373,384.0,armageddon,chose one or all  bush  was cheneys puppet trump is pences and putins and pompeos and they ,
374,385.0,armageddon,white i saw trump riding golden horse alongside jesus during armageddon ,
375,386.0,armageddon,when the few hold the most wealth power and privilege due to the defective money system that humani ,
376,388.0,armageddon,the only reason that jesus would be riding along side of trump would be to show him the gates of hell w ,
377,389.0,armageddon,sounds strikingly similar to the worms armageddon cd,
378,390.0,armageddon,this chick clearly needs glasses because i saw a golden horses ass walking with jesus into armageddon,
379,391.0,army,the story that caught my eye the davinder singh saga gets curiouser and curiouser the deep state has much to answ,
380,392.0,army,army challenge name  bts songs from the top of your head separately  dont forget to reply using boywithl,
381,393.0,army,army privilege is being able to call an album that sold m copies a flop and i think thats beautiful,
382,394.0,army,batch  of donations army the second batch of donations was already given to the philippine red cross we are very ha,
383,395.0,army,today pak army soldiers will b thanking to indian armyif the indian army did not carry out deadly strikes in neelum valle,
384,396.0,army,i cant even imagine the chaos on army twitter if a bts member announced suddenly hes getting married,
385,397.0,army,army im tired of being  also army waiting for pm kst we will get something later we are sure of it  btsarmy b,
386,398.0,army, army challenge  can we do this  retweets  replies i vote btsarmy for bestfanarmy at the iheartaward,
387,399.0,army,weverse official bts  suga   army zip bts cinema  interview amp gallery about perfect man actor  suga ,
388,400.0,army,weverse official a special gift for army from bts jimin ,
389,401.0,army,as if jama masjid is in pak judge rebukes cops in bhim army case  ndtvnewsbeeps bhimarmy ,
390,402.0,army,people in the army kill people everyday and then get sent home no jail time,
391,403.0,army,if you get this your army card is premium ,
392,404.0,army,over  replies in  minutes army youre on  boywithluv bestmusicvideo iheartawards,
393,405.0,army,max talks about being a fan of amp jungkook singing his song mentions army sending flowers ,
394,406.0,army,weverse official bts  v  army zip bts cinema movie poster a neonoir filled with unexpected plot twists and shocki,
395,407.0,army, iheartradio music awards rt best fan army btsarmy bestfanarmy iheartawards,
396,408.0,army,taehyung army zip photo drop later tangenaaaaa ughhhh ,
